detail_url,product_name,product_price,discount_rate,final_price,brand_name,brand_image,category,category_sub,product_images_1,product_images_2,product_images_3,product_images_4,product_code,heart_cnt,numof_views,total_sales,review_cnt,review_rating,review1,review2,review3,review4,review5
https://www.musinsa.com/products/4470531,CLIQUE KNIT - MULTI,"129,000원",30%,"90,300원",브라운브레스,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/brownbreath.png,상의,니트/스웨터,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0163_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0163_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0163_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0163_03.jpg,knit_0163,43,150회 이상 (최근 1개월),없음,없음,없음,없음,없음,없음,없음,없음
https://www.musinsa.com/products/4438394,두굿_[에어울]블럭카라세미오버핏니트 - 2color MYKT7150,없음,없음,"89,900원",마인드브릿지,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/mindbridge.png,상의,니트/스웨터,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0164_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0164_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0164_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0164_03.jpg,knit_0164,105,1.2천 회 이상 (최근 1개월),없음,후기 25개,4.8,색 고민하다가 더 끌리는 블루로 샀어요 박시한 오버사이즈로 입기 죠음,혈육 생일로 사준건데 아주 마음에 들어해서 좋네요! 재질도 좋고 디자인도 귀염아방해서 뺏어입고 싶어요,한달후기 배송도 빠르고 품질이 너무 좋고 디자인도 너무 예쁩니다. 여러번 구입했지만 역시 믿고사는 브랜드 추천합니다!,너무 이쁘고 재질도 부드러워서 이너 없이도 입어도 될정도입니다.,한달후기 옷 두툼하고 핏도 좋습니다 따뜻해서 겨울에 잘입고있음
https://www.musinsa.com/products/4280555,AECA LOVE DOODLE KNIT-IVORY,"99,000원",10%,"89,100원",에이카화이트,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/aecawhite.png,상의,니트/스웨터,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0165_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0165_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0165_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0165_03.jpg,knit_0165,"4,603",7.1천 회 이상 (최근 1개월),없음,후기 66개,4.7,이번 블프 때 구매하고 겨우 1회 착용했는데 다시 입으려고 꺼내니까 보풀이ㅠㅠ…. 디자인은 정말 이쁜데 질이 너무 실망입니다. 절대 11만원이라곤 믿기지 않은 품질입니다. 2만원이라고 해도 믿을 것 같습니다ㅠㅠ,"빨간색을 좋아해서, 스냅백으로 포인트를 주고, 같은 빨간 로고까지..! 그리고 굉장히 가을햇빛에 화사하게 보이는 하트로고가 진짜 매력적인 니트입니다! 핏도 좋고, 두껍진않은데 엄청 따뜻해요","따뜻하고 좋아요. 세탁했는데 보풀도 안생기고~ 여기저기 받쳐입기 좋아요~ 아주 잘 입고, 있어요♡",핏도 좋고 재질도 마음에 드네요 추천합니다람쥐,#댄디룩 #여행코디 #깔끔한코디
https://www.musinsa.com/products/4514650,워셔블 빅 케이블 오버핏 크루넥 니트 [아이보리],"53,000원",21%,"42,000원",트릴리온,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/trillion.png,상의,니트/스웨터,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0169_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0169_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0169_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0169_03.jpg,knit_0169,"2,909",1.9만 회 이상 (최근 1개월),1.3천 개 이상,후기 163개,4.7,두툼하고 핏이 예쁩니다용 색상도 맘에들어요오,체험단 위셔블 빅 케이블 오버핏 크루넥 니트[아이보리]  상당히 잘 짜여지고 도톰합니다 따뜻하고 니트 잘못사면 따갑고 보풀가득하고 일회용옷같은 옷들이 즐비한데 올겨울에 구매한 어느니트보다 체험단으로 정말 좋은제품 알게된것같아서 마음이 따땃합니다.  짜임이 특이하고 입는순간 어깡가능합니다 짜임이 보풀이 생기지않을것같은 느낌스이에요 남편이 입어보고는 안에 벌크업한것마냥 몸이 커진느낌이라고 하네요 평범남들의 겉옷들이 어두운색들이라 안에옷이라도 밝은색으로 겟해봤는데 진짜 마음에 드네요 일회용같은 니트아니고 오래두고 입고 특별한 니트를 원하신다면 워셔블 빅 케이블 오버핏 크루넥니트 추천드립니다!,"니트가 튼튼하고 꽈배기 니트 중에 가성비로 좋은것같아요. 배송은 최악이지만, 니트 상태는 3.5/5정도 되고 무게감은 엄청 무겁다 까진 아니에요. 그리고 제 몸에 딱 괜찮은데 빈공감 남아서 한치수 작게 입어도 돼요",세탁해봐야 알겠지만 옷 두께나 색상 디자인 소재 핏 괜찮네요. L사이즈는 정핏일듯 싶고 여유 있게 편해보이면서도 단품. 이너로 XL사이즈가 괜찮네요. 사진 대충 찍어서 그렇지 178cm 68kg 사이즈 핏 좋습니다. 참고하세요. 다만 배송은 안 좋았어요,세탁해봐야 알겠지만 옷 두께나 색상 디자인 소재 핏 괜찮네요. L사이즈는 정핏일듯 싶고 여유 있게 편해보이면서도 단품. 이너로 XL사이즈가 괜찮네요. 사진 대충 찍어서 그렇지 178cm 68kg 사이즈 핏 좋습니다. 참고하세요. 다만 배송은 안 좋았어요
https://www.musinsa.com/products/4438352,[SET][하프터틀+터틀넥 선택][캐시미어]터틀넥니트 - 3color,"119,800원",28%,"85,900원",마인드브릿지,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/mindbridge.png,상의,니트/스웨터,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0171_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0171_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0171_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0171_03.jpg,knit_0171,98,2.2천 회 이상 (최근 1개월),없음,후기 4개,없음,한달후기 가성비로 구매했는데 세탁기 기냥돌러도 문제없이 입고있어요,품질이 좋고 따뜻하게 너무이쁘내요 잘입은게요,데일리 반폴라로 어떤룩이든 매치가 쉬워서 자주 입을것 같아요,사이즈 맞고 부드럽고 아주 만족 합니다. 다른색상 구입할 예정,없음
https://www.musinsa.com/products/4285823,TCM starfish mini logo knit (black),"94,000원",10%,"84,600원",더콜디스트모먼트,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/thecoldestmoment.png,상의,니트/스웨터,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0172_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0172_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0172_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0172_03.jpg,knit_0172,"1,939",4.8천 회 이상 (최근 1개월),없음,후기 50개,4.8,한달후기 휘뚤마뚤 입고 다니기 좋음 ㅎ 기본템인 거 같아요 한 달동안 2-3번 정도 입어보니 보풀이 아예 안 일어나진 않았슴니다! 한 가지 아쉬운 점은 입었을 때 몸 닿이는 부분이 너무 까슬합니다 ㅜㅜ 전 너무 신경 쓰여서 별 하나 뺐어요. 예민하신 분들은 잘 생각하고 구매하세요 ㅎ 제 키 몸무게에는 골반에 걸쳐서 예쁘게 내려오는 기장입니다,사이즈 s로 했더니 저한텐 예쁜 정핏이라 마음에 들었어요.항상 인터넷 구매 할 때면 옷이 엄청 크롭하거나 저한텐 엄청 긴 기장이 대부분이라 아쉬울 때가 많았는데 이렇게 사이즈 잘 맞는 옷은 처음이네요.성공적인 구매. 디자인도 저 깨알같은 불가사리가 넘 귀여운 거 있죠🕺 근데 니트가 꽤 까슬거려서 단독으로 입기엔 무리라는 생각이 듭니다.안에 이너티 받쳐입는 건 필수인 것 같아요. 까슬거리는 소재에 예민하신 분들이라면 참고 하시길..,한달후기 딱 기본템 느낌 편하게 입고다니기 좋아요 그리고 따뜩함!! 안에 히트텍 입고 입어도 편해서 조음 막 자주입진않지만 그래도 꽤입음,니트 핏은 예뿐데 재질이 좀 따갑습니다 그래도 예뻐요,로고가 작아서 기본템으로 좋아요 바로 입으면 확실히 까슬까슬한 느낌 있어서 안에 뭐 입고 입으면 괜찮습니다
https://www.musinsa.com/products/4422936,PATCH ROUND PULLOVER KNIT _ NAVY,"89,000원",5%,"84,550원",프리즘웍스,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/frizmworks.png,상의,니트/스웨터,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0173_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0173_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0173_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0173_03.jpg,knit_0173,"2,446",2.6천 회 이상 (최근 1개월),없음,후기 69개,4.9,"일본에 갔을 때, 너무 이쁘게 잘 입었습니다. 회색도 하나 도 샀어요. 두 번 사세요. 쟁여놓으세요.",숏한 기장이 너무 맘에 드는 제품입니다. 팔꿈치에 포인트가 예뻐요 제질도 탄탄하니 입어보세요,한달후기 우선 본문에 나온 사이즈보다 1-2cm 정도 더 김. 그거랑 별개로 색도 예쁘고 실물이 진짜 예쁨. 캐주얼하게 입기 좋음,깔끔하고 이뻐요 두개 구매했네요 ㅎㅎ 잘 입겠습니다,약간은 까끌하지만 패치도 있고 흔치않은옷이라 좋아요
https://www.musinsa.com/products/4305233,헤비코튼 크루넥 머슬 니트 (다크 브라운) 24NTL01,없음,없음,"84,000원",나인제트,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/ninez.png,스포츠/레저,상의,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0174_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0174_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0174_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0174_03.jpg,knit_0174,719,5천 회 이상 (최근 1개월),없음,후기 57개,4.7,굿 근데 그냥 멸치핏임 운동하시는분글에게만추천,한달후기 재질이 좋아서 막 입기에 좋고 정말 편합니다~ 다만 건조기 사용시 많이 줄어들어서 저는 세탁기 사용 후 손으로 늘려서(?) 입고 있습니다. 최소 한사이즈 더 크게 사시는걸 추천드립니다!,재질은 고급지고 사이즈는 제가 바라던 핏입니다. 탄탄하게 잡혀있는게 역시 나인 제트의 기술력은 세계최고입니다. 사랑해요 나인 제트,이쁘고 스타일 하기 좋아요 마음에 듭니다 또 구매하고싶어요,한달후기 해당 브랜드 애용하고 있습니다~ 아주 핏이 좋아욜
https://www.musinsa.com/products/4443000,그랜마 페어아일 스웨터 네이비,없음,없음,"84,000원",암피스트,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/amfeast.png,상의,니트/스웨터,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0175_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0175_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0175_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0175_03.jpg,knit_0175,639,2.3천 회 이상 (최근 1개월),없음,후기 43개,4.9,진짜 원단도 짱짱하고 두꺼워서 너무 좋아요ㅠㅠ❤️❤️ 따갑지도 안고 원단 처리가 잘 되어있어서 너무 만족합니다 가성비👍,옷이 화사하고 이쁩니다. 사이즈도 알맞았습니다.,소재가 부드러운 편은 아닌듯한데 그래도 괜찮은 정도인듯하고 두께감이 있네요. 디자인도 괜찮아보여요.,한달후기 겨울 내내 입고 다니고 있어요 따뜻하고 디자인도 너무 예뻐요! ㅂㅎ풀이 좀 일어나긴 하는데 니트라 어쩔수 없기도 하네여,한달후기 164/52 에 s사이즈 적당합니다. 코디걱정없이 그냥 헤비아우터 안에 이너로 활용이 좋습니다~
https://www.musinsa.com/products/4587149,빈트릴 헤어리 니트(블루),"118,000원",30%,"82,600원",빈트릴,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/brand_images/beentrillgolf.png,상의,니트/스웨터,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0178_00.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0178_01.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0178_02.jpg,https://ai-shop-bucket.s3.ap-southeast-2.amazonaws.com/recommendations/images/product_images/knit_0178_03.jpg,knit_0178,248,2.4천 회 이상 (최근 1개월),없음,후기 2개,없음,편하고 부드럽고 따뜻해서 잘입어지네요 잘산듯요,색이 예쁘고 편하고 따뜻해서 자주입어져요. 만족합니다,없음,없음,없음
